1180208,occ,,,150921,Osteichthyes indet.,unranked clade,218963,,Osteichthyes,,unranked clade,34881,Late Maastrichtian,,70.6,66,Otero et al.,2014,48755,Chordata,Osteichthyes,,,,,,,,-72.977776,-36.594444,"CocholgÌ_e village, sea coast",,,CL,Biobio,,stated in text,seconds,small collection,"The specimen documented here was discovered on the sea coast at the village of CocholgÌ_e (36å_35'40''S; 72å_58'40''W), a coastal hamlet located in the BiobÌ_o Region, 25 km north of ConcepciÌ_n, and approximately 400 km S of Santiago, in central Chile. Turtle and plesiosaur found ca. 1 m apart.",gp_mid,-59.01,-35.95,291,CL,,Quiriquina,,,group of beds,,,,,,,,"The sediments exposed along the coast north and south of Cocholgue are Maastrichtian to Paleogene in age and include complete and well-exposed sections of the Quiriquina Formation (BirÌ_-BagÌ_czky, 1982; Stinnesbeck, 1986). Cocholgue was designated a paratype locality of the Quiriquina Formation by BirÌ_-BagÌ_czky (1982)...The Quiriquina Formation was initially considered to be Campanian‰ÛÒMaastrichtian in age based on abundant and diverse ammonoids and bivalves (e.g., BirÌ_-BagÌ_czky, 1982), but subsequent revisions of the ammonoid assemblage refined the age to Maastrichtian (Stinnesbeck, 1986) and then to upper Maastrichtian (Stinnesbeck, 1996; Salazar et al., 2010; Stinnesbeck et al., 2012)...The holotype specimen was found in upper levels of the formation, around 5 m below the contact with the overlying Curanilahue Formation (Eocene), being the youngest occurrence of a plesiosaurian in the unit","The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m\r\n""The unit is comprised by a basal fossiliferous microconglomerate and cross-bedded yellow sandstone, directly overlying a paleocliff of Paleozoic slates. The basal transgressive sand and conglomerate horizon is between 1.5 and 2 m thick and contains marine invertebrates. The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m (Fig. 2). The fossil-bearing level is placed in the upper portion of the unit, about 5 m below the erosive contact with the Curanilahue Formation of Eocene age.""",sandstone,"bioturbation,concretionary,glauconitic",,,,sandstone,"""cross stratification"",yellow",,calcareous,Y,marine indet.,,,macrofossils,some,some,,,,,,body,good,parautochthonous,,,,,,,occasional,,,,taxonomic,"surface (float),surface (in situ),field collection",,,,,M. E. Suarez,2001‰ÛÒ,"The present specimen was recovered in two excavations at the beach near CocholgÌ_e. In 2001, one of the authors (M.E.S.) collected a partial skull, mandibular fragments, and twelve anterior cervical vertebrae that were exposed in the intertidal zone. The anterior portion was already lost due to erosion. This material was later described by SuÌÁrez and Fritis (2002) and referred to the genus Aristonectes. Species-level identification was precluded at that time due to the lack of preparation. A second excavation was independently executed at the same site in early 2009 and was carried out by a team of the\r\nUniversidad de ConcepciÌ_n (Chile) and the Institut fur Geowissenschaften, UniversitÌ_t Heidelberg (Germany). This excavation recovered 119 blocks of sandstone, most of them with bony material, some damaged due the degradation of the bones by periodic seawater immersion that turned the more delicate portions into brittle surfaces. Also, several contacts were lost as sandstone blocks were cut out of the beach with a rock saw at low tide. The precise location of both excavations (skull in 2001 and postcranial skeleton in 2009) was identified during 2009 by two of the authors (R.A.O., D.R.R.), confirming that they were recovered from the same stratigraphic layer and separated by a distance of only 1.5 m. The taphonomic distribution of bones was consistent in the two excavations, indicating a north-south directed dispersal pattern of the skeleton (Fig. 2), with the skull and anterior vertebrae directed to the south and the trunk to the north. Bones recovered in each excavation are anatomically complementary, also indicating that they result from a single skeleton, and despite intensive searches on site no other vertebrate remains were observed, further suggesting that both excavations produced material from a single individual. Finally, measurements of the cervical centra (including correlated VLI indexes sensu Brown, 1981; O'Keefe and Hiller, 2006), and taphonomic features such as a similar pattern of distortion with cervical vertebrae crushed to the right side, are also consistent with a single individual",,,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and F. R. O.'Keefe, J. P. O.'Gorman, W. Stinnesbeck, M. E. SuÌÁrez, D. Rubilar-Rogers, C. Salazar, L. A. Quinzio-Sinn. 2014. Aristonectes quiriquinensis sp. nov., a new highly derived elasmosaurid from the upper Maastrichtian of central Chile. Journal of Vertebrate Paleontology 34(1):100-125"
1211360,occ,,,157301,Osteichthyes indet.,unranked clade,218963,,Osteichthyes,,unranked clade,34881,Late Maastrichtian,,70.6,66,Otero et al.,2014,51720,Chordata,Osteichthyes,,,,,,,,-72.568054,-35.800556,"Mariscadero, southern Pelluhue",,,CL,,,,seconds,,"Pelluhue (35å¡ 8' 2"" S, 72å¡ 34' 5"" W) is in central Chile, about 320 km southwest of Santiago (Fig. 1). The southern part of the town, Mariscadero",gp_mid,-58.4,-35.25,291,CL,,Quiriquina,,Lower levels,,,,,,,,,"Lower levels of the Quiriquina Formation, lower upper Maastrichtian.",The plesiosaur specimens SGO.PV.6507 and 6506 were found in this sandstone layer,sandstone,,,,,,,,,,marine indet.,,,macrofossils,some,some,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Castillo and Pelluhue locals,1992-1993,,,,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and A. O. Vargas, D. Rubilar-Rogers. 2014. A new postcranial skeleton of an elasmosaurid plesiosaur from the Upper Cretaceous of central Chile and reassessment of Cimoliasaurus andium Deecke. Cretaceous Research 50:318-331"
40578,occ,,,3158,Reptilia indet.,class,36322,,Reptilia,,class,36322,Early Maastrichtian,,70.6,66,Macellari,1988,145,Chordata,Reptilia,,,,,,,,-56.75,-64.25,Seymour Island 7,,,AA,Seymour Island,,,minutes,small collection,NE tip of Antarctic peninsula,gp_mid,-70.65,-59.31,803,AA,,Lopez de Bertodano,,,group of beds,,"A, D, F",7,,,,,,,sandstone,"burrows,gray",,,,,,,,,shoreface,,lithology has thin intercalations of calcareous sandstone,,,,,,,,,,,,,,,,,,,,,,paleoecologic,,,,,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"C. E. Macellari. 1988. Stratigraphy, sedimentology, and paleoecology of Upper Cretaceous/Paleocene shelf-deltaic sediments of Seymour Island. Geological Society of America-Memoir  (169):25-53"
40633,occ,,,3166,Reptilia indet.,class,36322,,Reptilia,,class,36322,Late Maastrichtian,,70.6,66,Macellari,1988,145,Chordata,Reptilia,,,,,,,,-56.75,-64.25,Seymour Island 9,,,AA,Seymour Island,,,minutes,small collection,NE tip of Antarctic peninsula,gp_mid,-70.65,-59.31,803,AA,,Lopez de Bertodano,,,group of beds,,"A, C, D, F",9,,,,,,,siltstone,gray,,sandy,,,,,,,offshore,,,macrofossils,,,,,,,,concretion,,,,,,,,,,,,,paleoecologic,,,,,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"C. E. Macellari. 1988. Stratigraphy, sedimentology, and paleoecology of Upper Cretaceous/Paleocene shelf-deltaic sediments of Seymour Island. Geological Society of America-Memoir  (169):25-53"
40707,occ,,,3169,Reptilia indet.,class,36322,,Reptilia,,class,36322,Late Maastrichtian,,70.6,66,Macellari,1988,145,Chordata,Reptilia,,,,,,,,-56.75,-64.25,Seymour Island 9b,,,AA,Seymour Island,,,minutes,small collection,NE tip of Antarctic Peninsula,gp_mid,-70.65,-59.31,803,AA,,Lopez de Bertodano,,,group of beds,,"A, C, D, E, F",9b,,,,,,,sandstone,"glauconitic,gray",,silty,,,,,,,offshore,,,,,,,,,,,,,,,,,,,,,,,,paleoecologic,,,,,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"C. E. Macellari. 1988. Stratigraphy, sedimentology, and paleoecology of Upper Cretaceous/Paleocene shelf-deltaic sediments of Seymour Island. Geological Society of America-Memoir  (169):25-53"
146080,occ,26366,,12855,Madtsoiidae ? informal new genus,species,53179,species not entered,Madtsoiidae,,family,64923,Maastrichtian,,72.1,66,Gayet et al.,2001,39674,Chordata,Reptilia,Squamata,Madtsoiidae,,,,,,-65.449997,-17.855556,Pajcha Pata,,Pajchapata,BO,Cochabamba,,based on nearby landmark,seconds,outcrop,"About 40 km SE of Cochabamba, 1 km NE of Pajcha Pata, midway along Cliza-Anzaldo Road",gp_mid,-46.94,-18.88,201,BO,,El Molino,,,member,,,,,,,,"The fossils described in this paper occur about 30 m above the base of the El Molino Formation. This is in the base of the upper part of the Lower Member of the El Molino Formation\r\n\r\nBased on a detailed study of the magnetostratigraphy of the El Molino Formation at the La Palca stratotype section near Potos, and applying sequence stratigraphic methods for correlating with the Pajcha Pata section, the fossil bed is 68.4 Ma (Sempere et al., 1997, following the time scale of [Cande and Kent, 1992] and [Cande and Kent, 1995]).","The fossiliferous unit is about 3-m thick, and consists of red to yellow, fine- to medium-grained sandstone.The bed represents a broad channel that can be followed for about 2 km to the northeast of Pajcha Pata.",sandstone,"fine,medium,red,yellow",,,Y,,,,,,estuary/bay,,The bed was deposited during a sharp and short regressive phase of the dominantly marine-influenced Lower El Molino at a time when deposition rates for the El Molino were highest. The channel sands derive from a large northeasterly draining river system,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,"bulk,surface (float),sieve,field collection",,some macrofossils,,,"Marshall, Gayet and Meunier","1989, 1994","Museo de Historia Natural de Cochabamba, Cochabamba, Bolivia (MHNC) collection","The fossil remains found at Pajcha Pata are mostly vertebrates. Nevertheless, a small number of invertebrates and plants have been recovered. They are generally very small and poorly preserved. There are gastropods (internal casts that seem identical to those found at Vila Vila21 and Tiupampa28), and Bryozoa. The flora is composed of charophytes. Some fish taxa (Gasteroclupea, Atherinomorpha), already reported at Pajcha Pata ( [Gayet, 1991] and [Gayet et al., 1991]) do not come from the main level but are from the area that includes this locality discussed in this paper. Consequently, they are not discussed in this present work.",terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"M. Gayet, L. G. Marshall, and T. Sempere, F. J. Meunier, H. Capetta, J. -C. Rage. 2001. Middle Maastrichtian vertebrates (fishes, amphibians, dinosaurs and other reptiles, mammals) from Pajcha Pata (Bolivia). Biostratigraphic, palaeoecologic and palaeobiogeographic implications. Palaeogeography, Palaeoclimatology, Palaeoecology 169(1-2):39-68"
146082,occ,26367,,12855,Podocnemidae indet.,unranked clade,67313,,Podocnemidae,,unranked clade,58161,Maastrichtian,,72.1,66,Gayet et al.,2001,39674,Chordata,Reptilia,Testudines,Podocnemidae,,,,,,-65.449997,-17.855556,Pajcha Pata,,Pajchapata,BO,Cochabamba,,based on nearby landmark,seconds,outcrop,"About 40 km SE of Cochabamba, 1 km NE of Pajcha Pata, midway along Cliza-Anzaldo Road",gp_mid,-46.94,-18.88,201,BO,,El Molino,,,member,,,,,,,,"The fossils described in this paper occur about 30 m above the base of the El Molino Formation. This is in the base of the upper part of the Lower Member of the El Molino Formation\r\n\r\nBased on a detailed study of the magnetostratigraphy of the El Molino Formation at the La Palca stratotype section near Potos, and applying sequence stratigraphic methods for correlating with the Pajcha Pata section, the fossil bed is 68.4 Ma (Sempere et al., 1997, following the time scale of [Cande and Kent, 1992] and [Cande and Kent, 1995]).","The fossiliferous unit is about 3-m thick, and consists of red to yellow, fine- to medium-grained sandstone.The bed represents a broad channel that can be followed for about 2 km to the northeast of Pajcha Pata.",sandstone,"fine,medium,red,yellow",,,Y,,,,,,estuary/bay,,The bed was deposited during a sharp and short regressive phase of the dominantly marine-influenced Lower El Molino at a time when deposition rates for the El Molino were highest. The channel sands derive from a large northeasterly draining river system,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,"bulk,surface (float),sieve,field collection",,some macrofossils,,,"Marshall, Gayet and Meunier","1989, 1994","Museo de Historia Natural de Cochabamba, Cochabamba, Bolivia (MHNC) collection","The fossil remains found at Pajcha Pata are mostly vertebrates. Nevertheless, a small number of invertebrates and plants have been recovered. They are generally very small and poorly preserved. There are gastropods (internal casts that seem identical to those found at Vila Vila21 and Tiupampa28), and Bryozoa. The flora is composed of charophytes. Some fish taxa (Gasteroclupea, Atherinomorpha), already reported at Pajcha Pata ( [Gayet, 1991] and [Gayet et al., 1991]) do not come from the main level but are from the area that includes this locality discussed in this paper. Consequently, they are not discussed in this present work.",freshwater,,actively mobile,aquatic,,"herbivore, carnivore",oviparous,,hydroxyapatite,,,,vertebrate,"M. Gayet, L. G. Marshall, and T. Sempere, F. J. Meunier, H. Capetta, J. -C. Rage. 2001. Middle Maastrichtian vertebrates (fishes, amphibians, dinosaurs and other reptiles, mammals) from Pajcha Pata (Bolivia). Biostratigraphic, palaeoecologic and palaeobiogeographic implications. Palaeogeography, Palaeoclimatology, Palaeoecology 169(1-2):39-68"
146083,occ,,,12855,Crocodylia indet.,unranked clade,38309,,Crocodylia,,unranked clade,36582,Maastrichtian,,72.1,66,Gayet et al.,1991,19317,Chordata,Reptilia,Crocodylia,,,,,,,-65.449997,-17.855556,Pajcha Pata,,Pajchapata,BO,Cochabamba,,based on nearby landmark,seconds,outcrop,"About 40 km SE of Cochabamba, 1 km NE of Pajcha Pata, midway along Cliza-Anzaldo Road",gp_mid,-46.94,-18.88,201,BO,,El Molino,,,member,,,,,,,,"The fossils described in this paper occur about 30 m above the base of the El Molino Formation. This is in the base of the upper part of the Lower Member of the El Molino Formation\r\n\r\nBased on a detailed study of the magnetostratigraphy of the El Molino Formation at the La Palca stratotype section near Potos, and applying sequence stratigraphic methods for correlating with the Pajcha Pata section, the fossil bed is 68.4 Ma (Sempere et al., 1997, following the time scale of [Cande and Kent, 1992] and [Cande and Kent, 1995]).","The fossiliferous unit is about 3-m thick, and consists of red to yellow, fine- to medium-grained sandstone.The bed represents a broad channel that can be followed for about 2 km to the northeast of Pajcha Pata.",sandstone,"fine,medium,red,yellow",,,Y,,,,,,estuary/bay,,The bed was deposited during a sharp and short regressive phase of the dominantly marine-influenced Lower El Molino at a time when deposition rates for the El Molino were highest. The channel sands derive from a large northeasterly draining river system,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,"bulk,surface (float),sieve,field collection",,some macrofossils,,,"Marshall, Gayet and Meunier","1989, 1994","Museo de Historia Natural de Cochabamba, Cochabamba, Bolivia (MHNC) collection","The fossil remains found at Pajcha Pata are mostly vertebrates. Nevertheless, a small number of invertebrates and plants have been recovered. They are generally very small and poorly preserved. There are gastropods (internal casts that seem identical to those found at Vila Vila21 and Tiupampa28), and Bryozoa. The flora is composed of charophytes. Some fish taxa (Gasteroclupea, Atherinomorpha), already reported at Pajcha Pata ( [Gayet, 1991] and [Gayet et al., 1991]) do not come from the main level but are from the area that includes this locality discussed in this paper. Consequently, they are not discussed in this present work.",marine,,actively mobile,,,carnivore,,,hydroxyapatite,,,,vertebrate,"M. Gayet, L. G. Marshall, and T. Sempere. 1991. The Mesozoic and Paleocene vertebrates of Bolivia and their stratigraphic context: a review. In R. Suarez-Soruco (ed.), Fosiles y Facies de Bolivia. Volumen 1‰ÛÓVertebrados. Revista TÌ©cnica de YPFB 12(3-4):393-433"
148505,occ,29278,,13106,Aristonectes sp.,genus,36459,,Aristonectes,,genus,36459,Late Maastrichtian,,70.6,66,Otero et al.,2014,48755,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,1,specimens,-56.75,-64.283333,Lopez de Bertodano plesiosaurs,,,AA,,,based on nearby landmark,minutes,local area,southern two thirds of Seymour Island.,gp_mid,-70.67,-59.34,803,AA,,Lopez de Bertodano,,,member,'molluscan units',,,,,,,formation divided into 10 informal units; bottom six are <i>Rotularia</i> units lacking macrofossils; top four are molluscan units with macrofossils including vertebrates\r\nLopez de Bertodano Formation is approximately Late Maastrichtian according to Crame et al. (2004).,loosely consolidated sandy siltstones intercalated with calcareous concretions and that is all it says,siltstone,concretionary,poorly lithified,sandy,Y,"""carbonate""",,lithified,,Y,marine indet.,,part of nearshore marine and coastal-deltaic series within transgressive-regressive cycle,"macrofossils,mesofossils,microfossils",,,,,,,,"body,concretion",,parautochthonous,,,dispersed,,,,,,,not much,taxonomic,"selective quarrying,chemical,mechanical,field collection",,"all microfossils,some macrofossils,difficult macrofossils",8 specimens,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and F. R. O.'Keefe, J. P. O.'Gorman, W. Stinnesbeck, M. E. SuÌÁrez, D. Rubilar-Rogers, C. Salazar, L. A. Quinzio-Sinn. 2014. Aristonectes quiriquinensis sp. nov., a new highly derived elasmosaurid from the upper Maastrichtian of central Chile. Journal of Vertebrate Paleontology 34(1):100-125"
148506,occ,,,13106,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Late Maastrichtian,,70.6,66,Chatterjee and Small,1989,4371,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-56.75,-64.283333,Lopez de Bertodano plesiosaurs,,,AA,,,based on nearby landmark,minutes,local area,southern two thirds of Seymour Island.,gp_mid,-70.67,-59.34,803,AA,,Lopez de Bertodano,,,member,'molluscan units',,,,,,,formation divided into 10 informal units; bottom six are <i>Rotularia</i> units lacking macrofossils; top four are molluscan units with macrofossils including vertebrates\r\nLopez de Bertodano Formation is approximately Late Maastrichtian according to Crame et al. (2004).,loosely consolidated sandy siltstones intercalated with calcareous concretions and that is all it says,siltstone,concretionary,poorly lithified,sandy,Y,"""carbonate""",,lithified,,Y,marine indet.,,part of nearshore marine and coastal-deltaic series within transgressive-regressive cycle,"macrofossils,mesofossils,microfossils",,,,,,,,"body,concretion",,parautochthonous,,,dispersed,,,,,,,not much,taxonomic,"selective quarrying,chemical,mechanical,field collection",,"all microfossils,some macrofossils,difficult macrofossils",8 specimens,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"S. Chatterjee and B. J. Small. 1989. New plesiosaurs from the Upper Cretaceous of Antarctica. Origin and Evolution of the Antarctic Biota, Geological Society Special Publication  47:197-215"
148509,occ,,,13106,Mosasauridae indet.,family,38049,,Mosasauridae,,family,38049,Late Maastrichtian,,70.6,66,Chatterjee and Small,1989,4371,Chordata,Reptilia,Squamata,Mosasauridae,,,,,,-56.75,-64.283333,Lopez de Bertodano plesiosaurs,,,AA,,,based on nearby landmark,minutes,local area,southern two thirds of Seymour Island.,gp_mid,-70.67,-59.34,803,AA,,Lopez de Bertodano,,,member,'molluscan units',,,,,,,formation divided into 10 informal units; bottom six are <i>Rotularia</i> units lacking macrofossils; top four are molluscan units with macrofossils including vertebrates\r\nLopez de Bertodano Formation is approximately Late Maastrichtian according to Crame et al. (2004).,loosely consolidated sandy siltstones intercalated with calcareous concretions and that is all it says,siltstone,concretionary,poorly lithified,sandy,Y,"""carbonate""",,lithified,,Y,marine indet.,,part of nearshore marine and coastal-deltaic series within transgressive-regressive cycle,"macrofossils,mesofossils,microfossils",,,,,,,,"body,concretion",,parautochthonous,,,dispersed,,,,,,,not much,taxonomic,"selective quarrying,chemical,mechanical,field collection",,"all microfossils,some macrofossils,difficult macrofossils",8 specimens,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"S. Chatterjee and B. J. Small. 1989. New plesiosaurs from the Upper Cretaceous of Antarctica. Origin and Evolution of the Antarctic Biota, Geological Society Special Publication  47:197-215"
279991,occ,,,26749,Alamitophis argentinus,species,53178,,Alamitophis argentinus,,species,53178,Maastrichtian,,72.1,66,Albino,2000,7376,Chordata,Reptilia,Squamata,Madtsoiidae,Alamitophis,,,1,specimens,-67.466667,-42.916668,La Colonia,,,AR,Chubut,,stated in text,minutes,,,gp_mid,-55.31,-42.98,291,AR,,La Colonia,,,formation,,,,,,,,"Fossil localities described from ""second facies association of the La Colonia Formation.."" (Albino, 2000:248). No further stratigraphic data provided.",,,,,,,,,,,,estuary/bay,,"Depositional environment described as ""...estuary, tidal flat, or coastal plain environment, influenced both by occasional high fresh water stream flow from the continent and tidal occurrences from the sea..."" (Albino, 2000:249).",,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"field collection,survey of museum collection,observed (not collected)",,"some macrofossils,some microfossils",9 specimens,,,,,"Additional taxa listed from second facies include: fishes, turtles, crocodiles, plesiosaurs, dinosaurs, mammals. No additional information is provided.",terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,A. M. Albino. 2000. New record of snakes from the Cretaceous of Patagonia (Argentina). Geodiversitas 22(2):247-253
279992,occ,,,26749,Madtsoiidae ? indet.,family,53179,,Madtsoiidae,,family,64923,Maastrichtian,,72.1,66,Albino,2000,7376,Chordata,Reptilia,Squamata,Madtsoiidae,,,,3,specimens,-67.466667,-42.916668,La Colonia,,,AR,Chubut,,stated in text,minutes,,,gp_mid,-55.31,-42.98,291,AR,,La Colonia,,,formation,,,,,,,,"Fossil localities described from ""second facies association of the La Colonia Formation.."" (Albino, 2000:248). No further stratigraphic data provided.",,,,,,,,,,,,estuary/bay,,"Depositional environment described as ""...estuary, tidal flat, or coastal plain environment, influenced both by occasional high fresh water stream flow from the continent and tidal occurrences from the sea..."" (Albino, 2000:249).",,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"field collection,survey of museum collection,observed (not collected)",,"some macrofossils,some microfossils",9 specimens,,,,,"Additional taxa listed from second facies include: fishes, turtles, crocodiles, plesiosaurs, dinosaurs, mammals. No additional information is provided.",terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,A. M. Albino. 2000. New record of snakes from the Cretaceous of Patagonia (Argentina). Geodiversitas 22(2):247-253
279993,occ,,,26749,Boidae ? indet.,family,38086,,Boidae,,family,38086,Maastrichtian,,72.1,66,Albino,2000,7376,Chordata,Reptilia,Squamata,Boidae,,,,4,specimens,-67.466667,-42.916668,La Colonia,,,AR,Chubut,,stated in text,minutes,,,gp_mid,-55.31,-42.98,291,AR,,La Colonia,,,formation,,,,,,,,"Fossil localities described from ""second facies association of the La Colonia Formation.."" (Albino, 2000:248). No further stratigraphic data provided.",,,,,,,,,,,,estuary/bay,,"Depositional environment described as ""...estuary, tidal flat, or coastal plain environment, influenced both by occasional high fresh water stream flow from the continent and tidal occurrences from the sea..."" (Albino, 2000:249).",,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"field collection,survey of museum collection,observed (not collected)",,"some macrofossils,some microfossils",9 specimens,,,,,"Additional taxa listed from second facies include: fishes, turtles, crocodiles, plesiosaurs, dinosaurs, mammals. No additional information is provided.","freshwater,terrestrial",,actively mobile,,,carnivore,,,hydroxyapatite,,,,vertebrate,A. M. Albino. 2000. New record of snakes from the Cretaceous of Patagonia (Argentina). Geodiversitas 22(2):247-253
279994,occ,,,26749,Serpentes indet.,unranked clade,38069,,Serpentes,,unranked clade,38069,Maastrichtian,,72.1,66,Albino,2000,7376,Chordata,Reptilia,Squamata,,,,,1,specimens,-67.466667,-42.916668,La Colonia,,,AR,Chubut,,stated in text,minutes,,,gp_mid,-55.31,-42.98,291,AR,,La Colonia,,,formation,,,,,,,,"Fossil localities described from ""second facies association of the La Colonia Formation.."" (Albino, 2000:248). No further stratigraphic data provided.",,,,,,,,,,,,estuary/bay,,"Depositional environment described as ""...estuary, tidal flat, or coastal plain environment, influenced both by occasional high fresh water stream flow from the continent and tidal occurrences from the sea..."" (Albino, 2000:249).",,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"field collection,survey of museum collection,observed (not collected)",,"some macrofossils,some microfossils",9 specimens,,,,,"Additional taxa listed from second facies include: fishes, turtles, crocodiles, plesiosaurs, dinosaurs, mammals. No additional information is provided.",terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,A. M. Albino. 2000. New record of snakes from the Cretaceous of Patagonia (Argentina). Geodiversitas 22(2):247-253
386880,occ,28291,,36948,Euclastes sp.,genus,67331,,Euclastes,,genus,67331,Late Maastrichtian,,70.6,66,de la Fuente et al.,2009,45846,Chordata,Reptilia,Testudines,Pancheloniidae,Euclastes,,,1,specimens,-72.972221,-36.703056,Lirquen,,,CL,,Concepcion,stated in text,seconds,outcrop,,gp_mid,-59.03,-36.06,291,CL,,Quiriquina,,,formation,,,,,,,,,,not reported,,,,,,,,,,marine indet.,,,mesofossils,none,none,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,marine,,actively mobile,aquatic,,omnivore,oviparous,,hydroxyapatite,,,,vertebrate,"M. S. de la Fuente, M. S. FernÌÁndez, and A. Parras, Y. Herrera. 2009. Euclastes meridionalis (DE LA FUENTE & CASADÌçO) (Testudines: Pancheloniidae) from Danian levels of the JagÌ_el Formation at Cerro Azul, Northern Patagonia, Argentina. Neues Jahrbuch fÌ_r Geologie und PalÌ_ontologie - Abhandlungen 253(2/3):327-339"
457799,occ,,,13306,Reptilia indet.,class,36322,,Reptilia,,class,36322,Maastrichtian,,72.1,66,Alonso and Marquillas,1986,6049,Chordata,Reptilia,,,,,,,,-66,-25.5,Quebrada del TapÌ_n tracksite,,Leonardi locality 94,AR,Salta,San Carlos,stated in text,minutes,outcrop,"""in the Valle del Tonco, approximately 160 km southwest of the city of Salta""; coordinates given as 25å¡ 23' S, 66å¡ 5' W but map provides more specific location.  Coordinates given in Leonardi 1994.  Located 25 km SE of Quebrada de La Escalera locality, in Quebrada del TapÌ_n, E of ""Don Otto"" miner's camp (CNEA)",gp_mid,-49.12,-26.27,201,AR,,Yacoraite,Salta,Complejo Don Otto,group of beds,,,,,,,,"""Seccion Verde"" near top of formation, 10 m below Mealla Fm contact","""fine micaceous arenites, friable, with gray, white, and ochre yellow colors, thin intercalations of green lutites."" Uranium-bearing. The track beds are ""very fine-grained sandstones, yellowish gray, some 'limonitizadas' and intercalations of green pelites, abundant ripples and dessication cracks""",sandstone,"desiccation cracks,wave ripples,bioturbation,micaceous,gray,white",,,Y,,,,,,paralic indet.,,"""coastal area with periodically flooded beaches""",macrofossils,,many,,,,,,trace,,autochthonous,,,,life position,,,,,,,general faunal/floral,"surface (in situ),field collection,observed (not collected)",,some macrofossils,,,R. N. Alonso,1985,"""Remains of fishes and crocodiles as well as dinosaur footprints are known from this site.""",,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,vertebrate,"R. N. Alonso and R. A. Marquillas. 1986. Nueva localidad con huellas de dinosaurios y primer hallazgo de huellas de aves en la Formacion Yacoraite (Maastrichtiano) del norte Argentino [A new locality with dinosaur eggs and the first discovery of avian footprints in the Yacoraite Formation (Maastrichtian) of northern Argentina]. IV Congreso Argentino de Paleontologia y Biostratigrafia, Actas 2:33-41"
598805,occ,,,63513,Reptilia indet.,class,36322,,Reptilia,,class,36322,Maastrichtian,,72.1,66,Zinsmeister et al.,1989,531,Chordata,Reptilia,,,,,,,,-56.75,-64.25,"Unit 9, Lopez de Bertodano FM., Seymour Island",,,AA,Seymour Island,,,minutes,small collection,"Section C measured by Macellari, south coast of Seymour Island.",gp_mid,-70.49,-58.99,803,AA,,Lopez de Bertodano,,,bed,,Section C of Macellari 1984,Unit 9,bottom to top,,,,"This is restricted to Unit 9, of the 10 units into which the Lopez de Bertodano FM was divided, and it falls below the K-T boundary, though it is ill-defined. This collection is only for Unit 9 taxa collected BELOW the ""K/T transition interval"", and so is clearly Maastrichtian in age.","siltstones, silty concretionary sandstones, glauconitic sandstones, some volcanoclastic component",sandstone,"bioturbation,glauconitic",poorly lithified,silty,Y,siltstone,,,,Y,offshore,,,,,,,,,,,body,,,,,,,,,,,,,biostratigraphic,"bulk,field collection",,all microfossils,,,,,All macrofossils were collected,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,marine invertebrate,"W. J. Zinsmeister, R. M. Feldmann, and M. O. Woodburne, D. H. Elliot. 1989. Latest Cretaceous/Earliest Tertiary Transition on Seymour Island, Antarctica. Journal of Paleontology 63(6):731-738"
